550	1539
551	1569
552	1520
553	1503
554	1565
555	1538
556	1504
557	1300
558	1516
559	1542
560	1601
561	1493
562	1547
563	1503
564	1576
565	1523
566	1555
567	1517
568	1560
569	1542
570	1513
571	1546
572	1423
573	1563
574	1300
575	1508
576	1509
577	1529
578	1508
579	1557
580	1558
581	1492
582	1415
583	1557
584	1599
585	1536
586	1530
587	1505
588	1514
589	1556
590	1516
591	1525
592	1503
593	1532
594	1556
595	1558
596	1539
597	1404
598	1553
599	1530
600	1527
601	1576
602	1527
603	1456
604	1495
605	1552
606	1554
607	1532
608	1560
609	1488
610	1488
611	1527
612	1512
613	1525
614	1527
615	1532
616	1541
617	1498
618	1538
619	1545
620	1538
621	1516
622	1546
623	1491
624	1528
625	1557
626	1518
627	1508
628	1536
629	1568
630	1523
631	1498
632	1479
633	1499
634	1505
635	1499
636	1543
637	1587
638	1508
639	1559
640	1449
641	1457
642	1546
643	1500
644	1593
645	1518
646	1596
647	1527
648	1592
649	1580
650	1531
651	1529
652	1528
653	1495
654	1463
655	1524
656	1558
657	1558
658	1425
659	1517
660	1539
661	1538
662	1518
663	1548
664	1519
665	1523
666	1566
667	1536
668	1526
669	1490
670	1559
671	1553
672	1543
673	1524
674	1565
675	1502
676	1526
677	1561
678	1483
680	1528
690	1579
693	1543
694	1549
695	1563
696	1509
697	1537
698	1495
699	1523
700	1556
701	1495
702	1447
703	1395
704	1526
705	1551
706	1545
707	1564
708	1506
709	1545
710	1574
711	1544
712	1518
713	1539
714	1508
715	1514
716	1495
717	1549
718	1532
719	1538
